date:number,ugeo:text,coicop_label:text,value:number,total:number,ratio:number
2009,Sweden,Passenger transport by air,109.66,94.63,115.9
2009,Sweden,Transport,92.91,94.63,98.2
2009,Sweden,Passenger transport by railway,95.59,94.63,101.0
2009,Switzerland,Passenger transport by road,97.65,100.77,96.9
2009,Switzerland,Passenger transport by railway,85.92,100.77,85.3
2009,Switzerland,Passenger transport by air,133.41,100.77,132.4
2009,Switzerland,Passenger cars,125.69,100.77,124.7
2009,Switzerland,Operation of personal transport equipment,98.81,100.77,98.1
2009,Switzerland,Transport,106.43,100.77,105.6
2009,Turkey,Passenger transport by road,65.29,62.97,103.7
2009,Turkey,Passenger cars,60.94,62.97,96.8
2009,Turkey,Transport,64.75,62.97,102.8
2009,Turkey,Passenger transport by railway,66.23,62.97,105.2
2009,Turkey,Operation of personal transport equipment,66.44,62.97,105.5
2009,Turkey,Passenger transport by sea and inland waterway,58.61,62.97,93.1
2009,Turkey,Passenger transport by air,69.15,62.97,109.8
2009,United Kingdom,Transport,84.4,86.6,97.5
2009,United Kingdom,Operation of personal transport equipment,86.7,86.6,100.1
2009,United Kingdom,Passenger cars,97.6,86.6,112.7
2009,United Kingdom,Passenger transport by railway,75.1,86.6,86.7
2009,United Kingdom,Passenger transport by road,83.1,86.6,96.0
2009,United Kingdom,Passenger transport by air,64.7,86.6,74.7
2009,United Kingdom,Passenger transport by sea and inland waterway,80.2,86.6,92.6
2009,United States,Transport,92.22,90.25,102.2
2010,Austria,Transport,95.46,90.14,105.9
2010,Austria,Passenger transport by road,90.95,90.14,100.9
2010,Austria,Passenger transport by railway,89.36,90.14,99.1
2010,Austria,Passenger transport by air,95.72,90.14,106.2
2010,Austria,Passenger cars,101.19,90.14,112.3
2010,Austria,Operation of personal transport equipment,93.8,90.14,104.1
2010,Belgium,Operation of personal transport equipment,93.63,92.09,101.7
2010,Belgium,Transport,93.59,92.09,101.6
2010,Belgium,Passenger transport by air,76.84,92.09,83.4
2010,Belgium,Passenger transport by road,86.51,92.09,93.9
2010,Belgium,Passenger cars,96.6,92.09,104.9
2010,Belgium,Passenger transport by railway,93.17,92.09,101.2
2010,Bulgaria,Operation of personal transport equipment,99.93,96.66,103.4
2010,Bulgaria,Transport,102.84,96.66,106.4
2010,Bulgaria,Passenger transport by air,102.22,96.66,105.8
2010,Bulgaria,Passenger cars,142.39,96.66,147.3
2010,Bulgaria,Passenger transport by railway,88.71,96.66,91.8
2010,Bulgaria,Passenger transport by road,91.11,96.66,94.3
2010,Croatia,Operation of personal transport equipment,95.1,92.55,102.8
2010,Croatia,Passenger transport by air,67.44,92.55,72.9
2010,Croatia,Passenger transport by road,94.7,92.55,102.3
2010,Croatia,Passenger transport by railway,99.31,92.55,107.3
2010,Croatia,Passenger transport by sea and inland waterway,98.05,92.55,105.9
2010,Croatia,Transport,96.99,92.55,104.8
2010,Croatia,Passenger cars,109.78,92.55,118.6
2010,Cyprus,Passenger cars,106.3,95.09,111.8
2010,Cyprus,Transport,91.97,95.09,96.7
2010,Cyprus,Passenger transport by air,90.14,95.09,94.8
2010,Cyprus,Operation of personal transport equipment,86.47,95.09,90.9
2010,Cyprus,Passenger transport by road,99.32,95.09,104.4
2010,Czechia,Passenger transport by air,79.8,92.6,86.2
2010,Czechia,Passenger transport by railway,86.3,92.6,93.2
2010,Czechia,Passenger transport by road,88.5,92.6,95.6
2010,Czechia,Operation of personal transport equipment,98.3,92.6,106.2
2010,Czechia,Passenger cars,109.5,92.6,118.3
2010,Czechia,Transport,98.7,92.6,106.6
2010,Denmark,Passenger transport by road,87.9,94.1,93.4
2010,Denmark,Passenger cars,104.2,94.1,110.7
2010,Denmark,Transport,97.5,94.1,103.6
2010,Denmark,Passenger transport by railway,88.0,94.1,93.5
2010,Denmark,Operation of personal transport equipment,94.1,94.1,100.0
2010,Denmark,Passenger transport by air,101.6,94.1,108.0
2010,Denmark,Passenger transport by sea and inland waterway,85.4,94.1,90.8
2010,Estonia,Passenger transport by road,89.76,87.96,102.0
2010,Estonia,Operation of personal transport equipment,98.28,87.96,111.7
2010,Estonia,Passenger cars,129.79,87.96,147.6
2010,Estonia,Passenger transport by air,75.83,87.96,86.2
2010,Estonia,Passenger transport by sea and inland waterway,99.52,87.96,113.1
2010,Estonia,Passenger transport by railway,81.28,87.96,92.4
2010,Estonia,Transport,101.99,87.96,116.0
2010,Euro area (18 countries),Passenger transport by sea and inland waterway,81.78,93.14,87.8
2010,Euro area (18 countries),Transport,93.06,93.14,99.9
2010,Euro area (18 countries),Passenger transport by railway,88.82,93.14,95.4
2010,Euro area (18 countries),Passenger transport by road,87.83,93.14,94.3
2010,Euro area (18 countries),Operation of personal transport equipment,93.44,93.14,100.3
2010,Euro area (18 countries),Passenger cars,95.86,93.14,102.9
2010,Euro area (18 countries),Passenger transport by air,86.65,93.14,93.0
2010,Euro area (19 countries),Passenger transport by railway,88.82,93.13,95.4
2010,Euro area (19 countries),Passenger transport by air,86.66,93.13,93.1
2010,Euro area (19 countries),Passenger cars,95.88,93.13,103.0
2010,Euro area (19 countries),Transport,93.08,93.13,99.9
2010,Euro area (19 countries),Passenger transport by sea and inland waterway,81.88,93.13,87.9
2010,Euro area (19 countries),Passenger transport by road,87.81,93.13,94.3
2010,Euro area (19 countries),Operation of personal transport equipment,93.47,93.13,100.4
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger cars,95.84,93.14,102.9
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by sea and inland waterway,81.81,93.14,87.8
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Transport,93.07,93.14,99.9
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by road,87.8,93.14,94.3
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Operation of personal transport equipment,93.46,93.14,100.3
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by air,86.64,93.14,93.0
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by railway,88.8,93.14,95.3
2010,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by sea and inland waterway,83.96,92.49,90.8
2010,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger cars,97.98,92.49,105.9
2010,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Operation of personal transport equipment,93.95,92.49,101.6
2010,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by air,83.58,92.49,90.4
2010,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by road,87.01,92.49,94.1
2010,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Transport,93.22,92.49,100.8
2010,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by railway,86.9,92.49,94.0
2010,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by sea and inland waterway,83.77,92.49,90.6
2010,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Transport,93.27,92.49,100.8
2010,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by air,83.47,92.49,90.2
2010,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger cars,98.04,92.49,106.0
2010,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Operation of personal transport equipment,94.04,92.49,101.7
2010,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by railway,86.87,92.49,93.9
2010,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by road,87.16,92.49,94.2
2010,European Union - 27 countries (from 2019),Passenger transport by road,87.84,93.03,94.4
2010,European Union - 27 countries (from 2019),Passenger transport by air,87.97,93.03,94.6
2010,European Union - 27 countries (from 2019),Passenger cars,97.29,93.03,104.6
2010,European Union - 27 countries (from 2019),Passenger transport by railway,88.81,93.03,95.5
2010,European Union - 27 countries (from 2019),Passenger transport by sea and inland waterway,81.84,93.03,88.0
2010,European Union - 27 countries (from 2019),Operation of personal transport equipment,93.74,93.03,100.8
2010,European Union - 27 countries (from 2019),Transport,93.6,93.03,100.6
2010,European Union - 28 countries,Passenger transport by sea and inland waterway,83.84,92.49,90.6
2010,European Union - 28 countries,Passenger transport by railway,86.87,92.49,93.9
2010,European Union - 28 countries,Operation of personal transport equipment,94.05,92.49,101.7
2010,European Union - 28 countries,Passenger transport by road,87.18,92.49,94.3
2010,European Union - 28 countries,Transport,93.28,92.49,100.9
2010,European Union - 28 countries,Passenger cars,98.05,92.49,106.0
2010,European Union - 28 countries,Passenger transport by air,83.49,92.49,90.3
2010,Finland,Passenger transport by road,87.61,90.83,96.5
2010,Finland,Passenger cars,100.55,90.83,110.7
2010,Finland,Transport,95.12,90.83,104.7
2010,Finland,Passenger transport by railway,86.28,90.83,95.0
2010,Finland,Passenger transport by air,114.68,90.83,126.3
2010,Finland,Passenger transport by sea and inland waterway,91.48,90.83,100.7
2010,Finland,Operation of personal transport equipment,93.17,90.83,102.6
2010,France,Operation of personal transport equipment,93.82,94.05,99.8
2010,France,Passenger transport by road,93.05,94.05,98.9
2010,France,Transport,93.79,94.05,99.7
2010,France,Passenger transport by sea and inland waterway,85.8,94.05,91.2
2010,France,Passenger cars,92.96,94.05,98.8
2010,France,Passenger transport by air,98.84,94.05,105.1
2010,France,Passenger transport by railway,87.15,94.05,92.7
2010,Germany (until 1990 former territory of the FRG),Passenger transport by railway,89.7,92.7,96.8
2010,Germany (until 1990 former territory of the FRG),Transport,94.6,92.7,102.0
2010,Germany (until 1990 former territory of the FRG),Passenger transport by sea and inland waterway,81.6,92.7,88.0
2010,Germany (until 1990 former territory of the FRG),Passenger transport by air,80.7,92.7,87.1
2010,Germany (until 1990 former territory of the FRG),Operation of personal transport equipment,96.0,92.7,103.6
2010,Germany (until 1990 former territory of the FRG),Passenger transport by road,83.5,92.7,90.1
2010,Germany (until 1990 former territory of the FRG),Passenger cars,98.2,92.7,105.9
2010,Greece,Transport,96.81,99.27,97.5
2010,Greece,Passenger transport by sea and inland waterway,92.93,99.27,93.6
2010,Greece,Passenger cars,114.96,99.27,115.8
2010,Greece,Passenger transport by air,65.01,99.27,65.5
2010,Greece,Operation of personal transport equipment,98.98,99.27,99.7
2010,Greece,Passenger transport by railway,79.82,99.27,80.4
2010,Greece,Passenger transport by road,90.12,99.27,90.8
2010,Hungary,Passenger transport by railway,93.88,89.47,104.9
2010,Hungary,Passenger transport by air,73.71,89.47,82.4
2010,Hungary,Transport,93.86,89.47,104.9
2010,Hungary,Operation of personal transport equipment,91.29,89.47,102.0
2010,Hungary,Passenger transport by road,94.43,89.47,105.5
2010,Hungary,Passenger cars,103.09,89.47,115.2
2010,Iceland,Transport,88.11,85.85,102.6
2010,Iceland,Passenger transport by sea and inland waterway,79.37,85.85,92.5
2010,Iceland,Operation of personal transport equipment,90.69,85.85,105.6
2010,Iceland,Passenger transport by road,74.12,85.85,86.3
2010,Iceland,Passenger transport by air,85.8,85.85,99.9
2010,Iceland,Passenger cars,95.05,85.85,110.7
2010,Ireland,Transport,100.7,96.2,104.7
2010,Ireland,Passenger transport by railway,83.6,96.2,86.9
2010,Ireland,Operation of personal transport equipment,97.2,96.2,101.0
2010,Ireland,Passenger transport by road,83.4,96.2,86.7
2010,Ireland,Passenger cars,116.3,96.2,120.9
2010,Ireland,Passenger transport by air,91.2,96.2,94.8
2010,Ireland,Passenger transport by sea and inland waterway,80.8,96.2,84.0
2010,Italy,Passenger transport by railway,91.6,92.6,98.9
2010,Italy,Passenger cars,90.7,92.6,97.9
2010,Italy,Passenger transport by sea and inland waterway,66.4,92.6,71.7
2010,Italy,Passenger transport by air,85.7,92.6,92.5
2010,Italy,Operation of personal transport equipment,89.5,92.6,96.7
2010,Italy,Passenger transport by road,86.6,92.6,93.5
2010,Italy,Transport,89.3,92.6,96.4
2010,Latvia,Passenger cars,110.46,92.96,118.8
2010,Latvia,Transport,97.81,92.96,105.2
2010,Latvia,Passenger transport by sea and inland waterway,92.62,92.96,99.6
2010,Latvia,Passenger transport by road,88.09,92.96,94.8
2010,Latvia,Passenger transport by railway,88.77,92.96,95.5
2010,Latvia,Operation of personal transport equipment,97.96,92.96,105.4
2010,Latvia,Passenger transport by air,104.62,92.96,112.5
2010,Lithuania,Passenger transport by railway,81.97,92.43,88.7
2010,Lithuania,Operation of personal transport equipment,98.78,92.43,106.9
2010,Lithuania,Transport,97.92,92.43,105.9
2010,Lithuania,Passenger transport by air,88.21,92.43,95.4
2010,Lithuania,Passenger cars,110.91,92.43,120.0
2010,Lithuania,Passenger transport by road,86.75,92.43,93.9
2010,Lithuania,Passenger transport by sea and inland waterway,131.69,92.43,142.5
2010,Luxembourg,Passenger transport by sea and inland waterway,81.7,91.44,89.3
2010,Luxembourg,Passenger cars,93.83,91.44,102.6
2010,Luxembourg,Passenger transport by road,80.03,91.44,87.5
2010,Luxembourg,Passenger transport by air,111.23,91.44,121.6
2010,Luxembourg,Transport,96.1,91.44,105.1
2010,Luxembourg,Operation of personal transport equipment,96.22,91.44,105.2
2010,Luxembourg,Passenger transport by railway,84.85,91.44,92.8
2010,Malta,Transport,90.79,91.79,98.9
2010,Malta,Passenger transport by road,82.49,91.79,89.9
2010,Malta,Passenger cars,100.86,91.79,109.9
2010,Malta,Operation of personal transport equipment,87.69,91.79,95.5
2010,Malta,Passenger transport by sea and inland waterway,96.3,91.79,104.9
2010,Malta,Passenger transport by air,86.64,91.79,94.4
2010,Netherlands,Passenger cars,90.1,92.05,97.9
2010,Netherlands,Passenger transport by air,75.05,92.05,81.5
2010,Netherlands,Transport,91.06,92.05,98.9
2010,Netherlands,Passenger transport by railway,88.47,92.05,96.1
2010,Netherlands,Passenger transport by road,82.44,92.05,89.6
2010,Netherlands,Passenger transport by sea and inland waterway,95.87,92.05,104.1
2010,Netherlands,Operation of personal transport equipment,92.85,92.05,100.9
2010,North Macedonia,Passenger transport by road,83.82,92.57,90.5
2010,North Macedonia,Passenger cars,101.88,92.57,110.1
2010,North Macedonia,Passenger transport by air,127.22,92.57,137.4
2010,North Macedonia,Passenger transport by railway,66.27,92.57,71.6
2010,North Macedonia,Operation of personal transport equipment,101.99,92.57,110.2
2010,North Macedonia,Transport,96.9,92.57,104.7
2010,Norway,Passenger transport by railway,90.6,92.8,97.6
2010,Norway,Passenger transport by road,81.3,92.8,87.6
2010,Norway,Operation of personal transport equipment,87.4,92.8,94.2
2010,Norway,Passenger transport by air,92.4,92.8,99.6
2010,Norway,Passenger transport by sea and inland waterway,85.7,92.8,92.3
2010,Norway,Passenger cars,95.5,92.8,102.9
2010,Norway,Transport,90.8,92.8,97.8
2010,Poland,Passenger transport by sea and inland waterway,80.8,92.7,87.2
2010,Poland,Passenger transport by air,121.7,92.7,131.3
2010,Poland,Transport,98.3,92.7,106.0
2010,Poland,Passenger transport by railway,88.9,92.7,95.9
2010,Poland,Passenger cars,109.8,92.7,118.4
2010,Poland,Passenger transport by road,84.5,92.7,91.2
2010,Poland,Operation of personal transport equipment,97.3,92.7,105.0
2010,Portugal,Passenger transport by air,76.3,93.22,81.8
2010,Portugal,Passenger transport by sea and inland waterway,75.24,93.22,80.7
2010,Portugal,Passenger cars,98.77,93.22,106.0
2010,Portugal,Passenger transport by railway,77.16,93.22,82.8
2010,Portugal,Transport,92.07,93.22,98.8
2010,Portugal,Operation of personal transport equipment,92.14,93.22,98.8
2010,Portugal,Passenger transport by road,84.41,93.22,90.5
2010,Romania,Passenger cars,93.41,87.73,106.5
2010,Romania,Passenger transport by air,97.14,87.73,110.7
2010,Romania,Operation of personal transport equipment,84.29,87.73,96.1
2010,Romania,Passenger transport by sea and inland waterway,77.32,87.73,88.1
2010,Romania,Passenger transport by railway,75.32,87.73,85.9
2010,Romania,Transport,84.76,87.73,96.6
2010,Romania,Passenger transport by road,88.43,87.73,100.8
2010,Serbia,Passenger transport by railway,97.6,74.9,130.3
